TIMESTAMP,UNDERLYING_SYMBOL,SEQ_NUM,EXP_DATE,STRIKE,OPTION_TYPE,SIZE,PRICE,BEST_BID_PX,BEST_ASK_PX,UNDERLYING_BID_PX,UNDERLYING_ASK_PX,BID_PX,ASK_PX,BID_SIZE,ASK_SIZE,EXCHANGE
2020-11-24D11:00:27.724000000,CSCO,496,2021-03-10,39.33534,C,25,81.92007,60.33606,75.24777,76.67884,47.63966,37.43509,5.990699,190,57,BOX
2020-11-24D11:00:34.656000000,AAPL,497,2021-03-08,70.02614,P,126,49.55443,57.64506,49.83541,28.56429,4.412882,17.15627,12.35016,136,194,CBOE
2020-11-24D11:04:22.280000000,GOOG,498,2021-03-12,99.88023,C,49,68.01768,99.22387,0.1445171,86.11151,65.22315,41.19009,31.26942,181,78,ISE
2020-11-24D11:04:44.082000000,VIX,499,2021-03-07,83.09335,C,100,69.79924,19.71677,30.67416,70.31485,0.8167515,47.08392,65.13894,89,90,BOX
2020-11-24D11:06:12.966000000,GOOG,500,2021-03-17,31.13508,P,81,10.93845,32.39112,58.26882,87.79886,16.25971,16.89933,13.40347,146,46,ISE
2020-11-24D11:07:11.096000000,SPX,501,2021-03-12,40.94764,P,74,87.81257,30.80498,54.27032,27.15647,51.32647,69.71699,44.09336,191,126,AMEX
2020-11-24D11:07:54.497000000,DJX,502,2021-03-21,85.74472,C,187,1.354385,27.73861,18.65826,82.16453,79.65058,35.9506,93.61112,119,135,BOX
2020-11-24D11:08:50.077000000,AMZN,503,2021-03-13,82.43821,P,145,85.39798,42.30682,58.34055,36.28977,85.88556,64.04678,78.88196,102,113,BOX
2020-11-24D11:13:21.106000000,AAPL,504,2021-03-10,66.76674,C,119,54.98438,45.33127,98.7723,94.137,94.00994,26.33027,35.39766,46,59,ISE
2020-11-24D11:13:28.248000000,AMZN,505,2021-03-18,31.97143,C,87,33.94212,58.60089,22.68438,36.00561,81.9345,94.42849,48.7187,154,190,CBOE
2020-11-24D11:13:42.523000000,VIX,506,2021-03-05,44.53649,P,124,19.89043,3.556037,50.00796,8.590465,56.05858,4.737941,85.38641,198,197,CBOE
2020-11-24D11:16:10.390000000,SPX,507,2021-03-21,63.04755,P,30,26.33017,68.86389,44.84777,53.42536,44.78271,6.992221,30.42069,53,185,CBOE
2020-11-24D11:19:47.511000000,GOOG,508,2021-03-07,82.4799,P,188,69.52023,95.11122,80.90515,39.37341,58.67965,74.28918,42.25871,144,109,BOX
2020-11-24D11:22:17.045000000,GOOG,509,2021-03-18,33.45009,P,49,64.35177,0.5091099,7.839613,82.97342,36.57759,91.7825,41.71829,167,182,BOX
2020-11-24D11:28:44.990000000,GOOG,510,2021-03-12,14.90108,C,104,27.31,38.25662,24.92531,40.59455,42.42087,16.47641,79.17862,177,50,AMEX
2020-11-24D11:36:22.292000000,VIX,511,2021-03-07,64.64229,C,75,9.959608,60.84486,65.32275,84.22582,24.67425,12.8916,49.70708,72,183,AMEX
2020-11-24D11:38:17.062000000,DJX,512,2021-03-05,14.44016,P,189,4.89461,78.99416,79.05247,54.07287,77.14238,62.81065,63.90286,121,150,CBOE
2020-11-24D11:41:21.978000000,SPX,513,2021-03-06,46.35149,C,69,13.18573,34.861,80.97452,56.38202,88.86301,21.04574,31.52933,164,85,AMEX
2020-11-24D11:43:18.784000000,DJX,514,2021-03-06,24.90667,C,70,43.44833,92.38539,65.59353,88.03231,5.340393,45.14818,40.36761,126,181,BOX
2020-11-24D11:43:43.887000000,CSCO,515,2021-03-05,53.71306,P,84,31.96495,76.2709,51.68808,50.06013,29.47885,77.38074,50.08518,149,160,AMEX
2020-11-24D11:48:08.716000000,AMZN,516,2021-03-19,10.10825,P,63,5.74106,60.41415,76.7024,99.65714,92,0.4067588,75.33317,115,27,BOX
2020-11-24D11:49:47.014000000,VIX,517,2021-03-21,91.57914,C,97,33.26926,92.75689,1.549162,35.93937,57.85897,48.76972,0.6803114,175,76,CBOE
2020-11-24D11:50:31.864000000,DJX,518,2021-03-20,77.71196,C,102,15.20574,54.77779,99.63942,86.06417,14.51644,27.18396,45.04266,167,37,BOX
2020-11-24D11:52:42.831000000,SPX,519,2021-03-10,67.61512,P,94,46.58206,22.71504,31.65148,25.75889,63.03586,75.53133,73.58814,58,82,BOX
2020-11-24D11:53:06.419000000,VIX,520,2021-03-14,93.38554,C,43,99.6908,53.39542,73.34292,9.427536,70.67489,21.09,64.5471,30,172,ISE
2020-11-24D11:56:42.664000000,AAPL,521,2021-03-20,99.84895,P,127,75.0016,75.54646,31.35891,16.85403,87.59264,88.22095,50.11207,177,0,BOX
2020-11-24D11:58:13.799000000,AMZN,522,2021-03-18,68.06741,P,11,87.64576,99.97767,27.74899,56.16807,11.98023,25.0192,4.357819,131,70,BOX
2020-11-24D11:58:17.706000000,AAPL,523,2021-03-09,3.297502,P,32,88.7795,96.46171,37.49108,69.60467,26.02759,51.68842,79.43964,147,23,ISE
2020-11-24D11:58:46.715000000,DJX,524,2021-03-09,40.87795,P,73,8.702835,41.10356,14.69235,40.15531,95.83562,53.8142,74.77938,31,170,ISE
2020-11-24D11:58:47.390000000,DJX,525,2021-03-20,75.17231,C,45,57.55111,76.4381,38.72104,30.54276,14.78828,48.28963,40.32934,178,155,AMEX
2020-11-24D12:00:23.131000000,AMZN,526,2021-03-05,16.00262,C,4,72.6648,36.61069,73.96196,29.5616,25.47644,44.50328,64.22608,144,132,BOX
2020-11-24D12:00:34.601000000,VIX,527,2021-03-17,16.35306,C,119,43.42082,93.46182,81.48458,52.36884,33.33092,31.22806,85.20592,90,40,CBOE
2020-11-24D12:01:08.068000000,SPX,528,2021-03-21,57.32662,P,64,50.13346,2.871324,3.735281,15.33218,82.7482,60.20114,82.76271,158,72,CBOE
2020-11-24D12:02:14.695000000,SPX,529,2021-03-23,84.67754,C,117,82.18269,60.34221,81.76737,39.40467,88.47416,69.91792,81.84002,99,15,CBOE
2020-11-24D12:03:11.023000000,SPX,530,2021-03-19,60.93551,P,70,26.17302,43.66282,56.42077,46.1005,23.89528,6.525447,52.28112,10,122,BOX
2020-11-24D12:04:21.479000000,CSCO,531,2021-03-13,33.38418,P,4,94.40673,55.99581,13.90913,87.71272,33.91208,49.53003,73.03022,52,148,ISE
2020-11-24D12:06:09.136000000,GOOG,532,2021-03-08,77.10825,C,0,14.90783,10.37412,10.9583,54.52514,74.15,79.33409,78.90101,47,141,ISE
2020-11-24D12:06:23.959000000,GOOG,533,2021-03-08,96.342,P,52,24.66829,8.244492,89.61753,55.77337,17.22737,7.956767,0.7115191,50,34,BOX
2020-11-24D12:06:33.735000000,AAPL,534,2021-03-10,71.79538,P,139,35.98307,90.2568,34.65201,80.60932,13.18076,67.62548,31.67043,34,116,ISE
2020-11-24D12:08:30.020000000,VIX,535,2021-03-06,11.47943,P,125,23.24877,69.00288,70.17811,70.41934,81.1766,48.90831,94.46246,197,127,BOX
2020-11-24D12:09:27.829000000,DJX,536,2021-03-18,14.56531,C,160,86.36881,77.34853,81.84973,76.99923,74.58389,98.43208,48.7749,90,111,CBOE
2020-11-24D12:10:06.274000000,DJX,537,2021-03-22,42.0013,P,101,44.23337,29.24844,40.05229,12.10923,20.8011,37.88536,5.881985,46,193,BOX
2020-11-24D12:10:25.117000000,GOOG,538,2021-03-04,99.44649,C,40,68.09886,14.6782,1.555595,58.51044,26.15619,8.400118,32.49315,43,2,BOX
2020-11-24D12:11:51.323000000,AMZN,539,2021-03-18,46.78343,P,95,56.53905,26.38075,4.606205,56.61255,39.26903,59.61777,2.484542,192,72,BOX
2020-11-24D12:12:46.205000000,GOOG,540,2021-03-22,36.95065,C,49,6.196558,28.11638,46.9144,8.476388,31.69646,8.338849,54.16265,192,186,CBOE
2020-11-24D12:15:37.321000000,SPX,541,2021-03-05,99.80225,P,92,57.37736,29.54413,34.72857,90.69267,75.18607,59.05818,38.47399,184,110,AMEX
2020-11-24D12:16:02.396000000,CSCO,542,2021-03-12,87.51407,C,129,40.48578,30.48724,66.59926,2.456373,18.5156,5.752704,57.7717,65,71,CBOE
2020-11-24D12:17:23.453000000,AAPL,543,2021-03-06,51.49053,P,175,8.250831,92.80835,99.9339,15.20021,23.98971,99.83415,68.93925,87,161,AMEX
2020-11-24D12:18:38.121000000,SPX,544,2021-03-09,55.73977,C,60,32.88323,99.43338,55.51761,3.5604,35.4708,54.53044,46.20557,115,73,CBOE
2020-11-24D12:20:37.739000000,AAPL,545,2021-03-14,37.87318,C,175,44.83685,67.75111,85.71829,13.61189,25.44345,88.25077,96.67906,102,118,BOX
2020-11-24D12:21:07.795000000,DJX,546,2021-03-18,33.03621,P,178,76.37413,26.14831,31.68409,81.14732,3.972719,72.08812,21.02089,181,199,CBOE
2020-11-24D12:21:33.185000000,CSCO,547,2021-03-12,2.569342,C,44,69.48836,83.7021,50.10663,3.033434,50.14851,37.6785,61.69124,50,74,AMEX
2020-11-24D12:23:22.343000000,SPX,548,2021-03-18,57.0318,C,26,7.966777,97.21872,60.17791,32.8781,24.03165,21.75127,20.53312,170,0,BOX
2020-11-24D12:24:38.006000000,AAPL,549,2021-03-23,89.73031,C,84,56.94396,11.39025,34.41434,16.25293,32.80042,92.49183,90.6831,63,116,CBOE
2020-11-24D12:25:29.123000000,CSCO,550,2021-03-22,34.99878,C,17,20.9836,0.7037367,53.57725,43.77061,7.587432,17.58942,70.79591,135,85,BOX
2020-11-24D12:25:39.159000000,GOOG,551,2021-03-13,75.36039,P,65,29.02054,11.53686,94.96172,36.25142,90.10408,92.74905,59.59615,167,55,AMEX
2020-11-24D12:26:02.823000000,AAPL,552,2021-03-12,7.553868,C,180,21.34906,61.63985,63.68513,62.22334,27.61042,48.57003,97.38173,137,57,BOX
2020-11-24D12:26:34.924000000,AAPL,553,2021-03-07,73.08676,P,192,51.72081,53.64507,90.39621,16.29003,37.29982,89.53693,33.68492,120,27,AMEX
2020-11-24D12:28:01.353000000,DJX,554,2021-03-09,40.84872,C,8,36.35855,92.36968,90.01762,14.17029,6.926596,66.12744,10.48114,4,107,AMEX
2020-11-24D12:33:37.300000000,CSCO,555,2021-03-10,42.74567,P,199,15.42355,22.76437,58.94164,34.46702,67.01665,0.09449343,44.3741,64,61,AMEX
2020-11-24D12:33:56.661000000,AMZN,556,2021-03-08,42.46013,C,102,58.57553,79.72766,8.241682,1.98129,40.64968,78.32788,71.44018,71,61,CBOE
2020-11-24D12:35:40.902000000,AAPL,557,2021-03-04,94.81899,P,44,84.12104,46.69452,4.832496,39.90618,5.992397,49.32597,94.99397,28,129,BOX
2020-11-24D12:38:01.761000000,SPX,558,2021-03-22,54.8537,C,159,71.91159,54.03292,55.80798,41.11968,45.85462,60.86783,58.37585,55,179,AMEX
2020-11-24D12:38:46.032000000,AAPL,559,2021-03-15,87.97761,P,33,91.76306,68.54501,50.01332,65.04626,86.82065,31.39228,39.26916,122,74,ISE
2020-11-24D12:40:26.152000000,AMZN,560,2021-03-12,74.83987,P,195,81.80201,33.85113,32.76335,77.93734,54.40962,61.73669,49.87334,148,114,CBOE
2020-11-24D12:41:27.961000000,AAPL,561,2021-03-08,1.555059,C,179,47.10191,42.92688,11.98838,1.360378,68.09258,18.68917,33.69386,47,130,AMEX
2020-11-24D12:41:45.646000000,GOOG,562,2021-03-11,24.23087,P,93,16.73181,51.32789,77.14895,5.470234,36.63832,47.16688,22.14182,146,128,AMEX
2020-11-24D12:42:58.898000000,AAPL,563,2021-03-14,38.71905,C,31,64.60356,51.10374,7.348393,74.98666,4.139438,6.769228,31.26062,185,83,ISE
2020-11-24D12:44:46.479000000,DJX,564,2021-03-19,66.52074,C,19,5.217277,63.54089,58.71653,70.3927,5.178202,62.33106,32.20176,172,153,AMEX
2020-11-24D12:46:10.240000000,DJX,565,2021-03-08,25.26351,C,115,2.975966,63.09526,69.30641,58.44368,2.201911,4.784148,42.44956,32,47,CBOE
2020-11-24D12:47:17.184000000,SPX,566,2021-03-11,65.08285,P,93,2.867332,98.32892,85.19076,7.441674,2.864624,81.1928,93.99931,31,166,AMEX
2020-11-24D12:48:41.005000000,CSCO,567,2021-03-04,22.83895,C,196,96.47784,9.99408,21.52654,89.18789,83.22013,90.35983,62.55973,149,36,BOX
2020-11-24D12:49:25.763000000,VIX,568,2021-03-22,28.43555,C,89,50.42519,85.98145,26.99162,81.39748,58.45549,46.04661,15.5231,149,18,CBOE
2020-11-24D12:49:48.684000000,GOOG,569,2021-03-22,17.2832,P,148,86.46345,8.560698,52.47749,96.94179,65.95907,42.09962,96.43246,85,147,ISE
2020-11-24D12:52:08.269000000,AMZN,570,2021-03-13,18.16211,C,116,56.99705,9.820899,19.0081,43.43057,21.02673,83.87129,65.25856,43,92,AMEX
2020-11-24D12:53:00.064000000,DJX,571,2021-03-21,4.155645,C,132,39.62041,60.9886,31.67995,2.289458,70.00149,11.34053,50.15972,49,7,BOX
2020-11-24D12:53:07.767000000,AMZN,572,2021-03-06,15.26743,P,171,23.44417,65.5137,43.24431,39.82569,86.9899,88.04668,53.4754,5,47,CBOE
2020-11-24D12:54:54.091000000,VIX,573,2021-03-11,86.56875,C,139,8.928133,7.08162,83.42878,7.963271,29.56442,88.75571,24.36016,140,179,ISE
2020-11-24D12:56:43.574000000,SPX,574,2021-03-21,29.46873,C,15,69.40694,36.77563,53.02307,70.97945,97.03111,6.365954,62.87407,153,33,CBOE
2020-11-24D12:57:01.245000000,DJX,575,2021-03-12,42.94993,P,113,80.17971,46.64172,45.70288,38.56895,42.39378,37.08434,96.74403,135,115,BOX
2020-11-24D12:57:14.149000000,DJX,576,2021-03-07,95.00941,C,26,70.42851,11.85701,72.32857,64.69139,99.80241,41.10202,56.06238,63,36,ISE
2020-11-24D12:57:52.079000000,AAPL,577,2021-03-11,6.406481,C,95,15.21803,33.69951,26.49067,89.32943,90.58681,86.53259,22.3673,16,2,CBOE
2020-11-24D12:59:55.446000000,VIX,578,2021-03-08,63.68796,P,50,18.82719,26.33673,22.17334,3.43294,5.25673,90.19658,92.59115,72,175,CBOE
2020-11-24D13:01:15.190000000,SPX,579,2021-03-06,53.2634,C,146,97.84694,59.36121,11.81179,16.9703,84.30001,13.16536,84.60215,109,162,ISE
2020-11-24D13:02:15.518000000,VIX,580,2021-03-16,90.96997,C,8,59.39291,85.12977,27.58964,39.96367,41.82949,58.23648,60.3165,75,57,ISE
2020-11-24D13:02:15.875000000,CSCO,581,2021-03-19,94.38003,C,54,10.08279,59.5077,59.80079,93.16327,20.84007,3.36935,87.20292,171,140,ISE
2020-11-24D13:03:29.464000000,VIX,582,2021-03-20,36.07557,C,109,35.80969,33.67552,88.38892,48.35942,17.93492,86.61054,21.53252,17,163,CBOE
2020-11-24D13:03:47.482000000,AMZN,583,2021-03-13,3.597322,P,91,40.6676,50.65315,51.97918,5.159959,1.039884,2.244324,53.76848,71,118,BOX
2020-11-24D13:04:43.911000000,DJX,584,2021-03-05,79.23285,C,182,8.901854,12.56986,63.91224,50.2256,25.47529,71.87799,38.97363,125,0,AMEX
2020-11-24D13:04:53.584000000,GOOG,585,2021-03-23,58.97176,P,128,63.7382,79.53368,71.27355,45.21273,69.16386,4.550629,3.689805,133,86,BOX
2020-11-24D13:05:30.839000000,VIX,586,2021-03-22,30.36234,C,105,16.20695,76.84571,0.8923444,63.06973,20.28893,55.81492,21.89096,142,6,ISE
2020-11-24D13:05:33.060000000,CSCO,587,2021-03-22,83.76981,C,66,68.87216,19.81716,83.77347,29.01491,69.26447,75.49505,63.05982,109,182,AMEX
2020-11-24D13:11:36.845000000,DJX,588,2021-03-13,81.64608,P,21,40.71037,42.84085,77.84166,75.86039,40.4376,83.39396,20.98706,62,158,CBOE
2020-11-24D13:12:56.644000000,GOOG,589,2021-03-21,88.7497,C,41,7.037536,84.4401,58.07975,50.31916,66.241,30.19232,1.700624,130,170,AMEX
2020-11-24D13:15:41.534000000,GOOG,590,2021-03-06,33.52395,P,196,86.88782,52.77071,86.01138,82.52808,46.75413,79.60264,52.82136,65,66,BOX
2020-11-24D13:16:18.720000000,GOOG,591,2021-03-15,82.53866,P,34,14.56259,82.17696,63.89036,74.98741,46.42456,25.24576,53.4506,163,136,AMEX
2020-11-24D13:16:29.854000000,SPX,592,2021-03-23,60.38497,C,157,71.7173,2.018918,0.7275996,13.86212,50.82401,51.94941,23.2985,167,14,CBOE
2020-11-24D13:18:52.626000000,CSCO,593,2021-03-10,68.08844,C,156,88.42687,77.07404,87.30586,72.71543,37.70541,0.08888084,1.348908,170,178,AMEX
2020-11-24D13:19:35.078000000,AMZN,594,2021-03-17,70.77935,C,156,68.95637,37.62393,67.40158,80.31342,25.13957,1.097417,79.77537,157,152,BOX
2020-11-24D13:19:36.188000000,VIX,595,2021-03-23,26.33704,P,170,84.01061,50.20541,1.365775,36.39482,79.5993,58.99787,83.33091,155,18,ISE
2020-11-24D13:20:37.020000000,VIX,596,2021-03-21,80.27737,C,112,16.23156,30.19272,25.16653,85.39852,9.576055,45.25935,63.37624,47,80,AMEX
2020-11-24D13:23:33.332000000,VIX,597,2021-03-21,56.38785,C,171,82.87234,17.29023,74.48498,74.75059,19.01566,16.73522,88.97166,96,59,AMEX
2020-11-24D13:25:31.813000000,CSCO,598,2021-03-13,28.4542,C,172,4.467516,1.204563,22.54292,71.89764,89.52948,76.38403,2.69993,186,72,BOX
2020-11-24D13:26:45.743000000,GOOG,599,2021-03-11,13.13041,C,53,59.45498,17.41486,90.15716,78.78554,23.815,48.50719,39.86466,136,62,CBOE
2020-11-24D13:28:07.026000000,GOOG,600,2021-03-18,25.97183,C,54,70.22591,10.48926,10.40368,12.89651,44.76545,67.48566,18.44948,125,54,CBOE
2020-11-24D13:28:24.940000000,GOOG,601,2021-03-23,9.305044,P,138,0.9675822,73.65791,55.72031,67.18912,19.97977,82.04327,78.42444,147,152,ISE
2020-11-24D13:28:35.417000000,GOOG,602,2021-03-17,4.155503,P,79,3.693237,39.92495,81.36335,18.37238,4.228181,46.22074,69.93417,99,164,ISE
2020-11-24D13:28:38.134000000,AAPL,603,2021-03-08,10.27126,C,51,13.27359,14.88523,37.03624,16.91836,67.57342,68.17292,37.31771,109,95,ISE
2020-11-24D13:31:54.435000000,AAPL,604,2021-03-12,99.51671,C,24,58.15309,4.192835,34.69169,30.44334,72.44641,65.35126,7.724791,88,65,CBOE
2020-11-24D13:33:00.555000000,AMZN,605,2021-03-22,23.75419,C,29,57.2784,67.26386,7.182892,49.78843,82.41286,75.24136,69.57245,45,57,ISE
2020-11-24D13:34:51.075000000,GOOG,606,2021-03-10,93.99048,C,148,3.1297,77.56318,42.46291,26.15341,56.70289,24.67831,71.80449,70,82,BOX
2020-11-24D13:36:17.331000000,AMZN,607,2021-03-17,13.5543,C,92,29.66681,25.69866,87.5785,42.79998,50.16403,64.88944,34.83933,156,138,ISE
2020-11-24D13:37:20.130000000,AMZN,608,2021-03-06,88.57013,P,79,29.21076,48.22371,88.37309,64.93691,17.87912,58.4113,98.58587,55,168,AMEX
2020-11-24D13:38:12.800000000,DJX,609,2021-03-16,38.70764,C,37,77.52495,46.59418,3.54678,73.7609,86.81464,19.72073,27.38057,73,64,CBOE
2020-11-24D13:40:01.042000000,DJX,610,2021-03-20,7.944345,P,78,93.97608,13.1878,47.19707,50.12436,12.98787,78.59876,80.55261,55,109,CBOE
2020-11-24D13:41:23.981000000,GOOG,611,2021-03-21,93.42773,C,117,36.19267,23.38105,26.43131,60.83611,56.33166,1.416027,10.81635,182,178,BOX
2020-11-24D13:42:42.736000000,GOOG,612,2021-03-09,89.26523,P,57,46.95611,81.19851,64.40856,47.22843,3.318336,93.02004,81.05927,1,91,CBOE
2020-11-24D13:43:44.232000000,VIX,613,2021-03-10,50.41236,P,63,32.03361,26.49169,90.18233,86.95256,67.58985,24.05476,86.07421,168,156,CBOE
2020-11-24D13:44:17.748000000,VIX,614,2021-03-23,31.114,P,29,46.18064,83.58633,36.58353,62.87367,92.44657,3.138124,89.67255,15,181,AMEX
2020-11-24D13:47:42.807000000,CSCO,615,2021-03-10,32.76915,C,151,16.8868,10.23637,85.83137,75.64247,51.14013,92.97684,7.793497,92,14,BOX
2020-11-24D13:50:01.203000000,DJX,616,2021-03-11,26.96739,C,164,61.51447,46.8896,95.35844,59.16874,40.58177,45.53872,37.56425,14,124,AMEX
2020-11-24D13:51:52.598000000,AAPL,617,2021-03-16,56.25599,C,104,31.02458,35.34215,48.53526,5.25584,58.57747,58.9734,11.12664,159,185,ISE
2020-11-24D13:52:00.184000000,GOOG,618,2021-03-11,90.69285,C,52,67.23847,43.49291,49.98432,10.16577,54.72263,67.76709,8.085402,34,136,ISE
2020-11-24D13:52:21.299000000,DJX,619,2021-03-05,29.40716,P,131,33.72559,80.35974,56.86709,7.833521,72.66655,67.42682,67.60714,194,54,AMEX
2020-11-24D13:53:03.300000000,GOOG,620,2021-03-14,88.86868,P,40,16.55192,12.21742,24.17396,59.38049,98.23657,92.90854,72.05732,61,177,BOX
2020-11-24D13:53:53.767000000,DJX,621,2021-03-20,47.64371,P,34,0.6521814,65.53042,82.74139,8.023713,30.7793,43.34498,97.82787,118,150,BOX
2020-11-24D13:56:54.063000000,CSCO,622,2021-03-10,46.34402,C,158,96.49966,0.08268624,57.66808,38.41911,5.908946,41.04176,12.49754,67,24,AMEX
2020-11-24D13:57:34.541000000,CSCO,623,2021-03-16,17.9962,P,131,95.32841,83.11858,58.01549,0.9778301,37.72577,90.06516,54.86545,71,67,BOX
2020-11-24D13:57:59.767000000,AAPL,624,2021-03-23,71.83652,P,148,26.34955,77.40306,5.402567,24.21244,33.13455,36.22672,92.82367,3,129,ISE
2020-11-24D13:58:50.487000000,CSCO,625,2021-03-11,90.36013,C,106,45.40755,11.56831,24.8972,61.4698,69.14835,85.77465,77.28587,166,144,ISE
2020-11-24D13:59:18.836000000,AAPL,626,2021-03-12,40.76932,P,60,70.10986,89.52147,92.15255,42.85089,60.50868,7.979471,29.86724,32,94,BOX
2020-11-24D13:59:43.857000000,SPX,627,2021-03-08,19.15881,C,8,5.868033,81.15319,96.29526,46.39736,29.76295,17.41285,60.78047,114,184,CBOE
2020-11-24D13:59:57.984000000,AMZN,628,2021-03-04,53.27674,C,87,36.83481,71.49386,87.97603,33.23949,15.42193,1.491736,5.032772,118,190,CBOE
2020-11-24D14:03:14.391000000,VIX,629,2021-03-06,73.54343,P,35,45.95508,90.09938,85.39822,9.935992,98.44589,22.6047,75.18331,196,60,CBOE
2020-11-24D14:03:34.518000000,CSCO,630,2021-03-05,33.29567,C,165,27.2923,94.42941,3.84745,5.675398,26.68705,61.80055,47.0645,113,163,BOX
2020-11-24D14:05:20.737000000,AMZN,631,2021-03-21,12.42702,C,96,79.07062,97.12119,58.33201,95.20282,13.82346,82.9614,59.1534,131,85,ISE
2020-11-24D14:07:38.037000000,VIX,632,2021-03-09,23.59278,C,132,36.44461,7.187522,51.95729,49.47803,35.2134,1.964736,25.03263,148,180,AMEX
2020-11-24D14:09:29.099000000,AMZN,633,2021-03-08,65.37975,P,185,46.23341,46.91026,0.8028844,54.9995,86.38165,46.74983,42.98333,145,60,BOX
2020-11-24D14:12:53.796000000,VIX,634,2021-03-05,21.88865,P,1,93.73262,23.36476,1.084681,77.7819,58.67333,40.93495,33.53266,25,52,CBOE
2020-11-24D14:14:22.082000000,SPX,635,2021-03-11,85.03821,C,179,92.90732,79.71014,51.70855,41.8515,34.4038,43.26992,38.77171,133,138,ISE
2020-11-24D14:14:43.432000000,AMZN,636,2021-03-17,53.75656,C,91,1.773201,70.11023,73.64494,6.906946,57.8579,47.62401,46.12622,102,67,CBOE
2020-11-24D14:16:41.167000000,AMZN,637,2021-03-09,23.51521,P,84,1.083267,25.21818,55.48493,36.25258,25.61603,87.28983,46.32953,99,97,AMEX
2020-11-24D14:18:11.434000000,GOOG,638,2021-03-18,11.77281,P,139,95.84555,74.80015,29.86356,97.83925,90.9551,29.75335,53.03752,58,176,AMEX
2020-11-24D14:19:18.964000000,SPX,639,2021-03-13,18.09118,C,45,95.58772,99.48658,35.66136,87.1716,14.68097,92.06698,32.46694,120,156,BOX
2020-11-24D14:19:38.936000000,GOOG,640,2021-03-12,6.17761,C,72,15.71792,31.95078,80.03501,58.08324,74.00829,40.06391,70.11167,9,39,AMEX
2020-11-24D14:20:43.699000000,CSCO,641,2021-03-10,58.76603,P,191,79.1602,29.66133,92.42376,4.094342,16.63979,58.60038,54.97825,96,188,AMEX
2020-11-24D14:21:00.919000000,DJX,642,2021-03-20,73.77318,P,143,58.1187,19.82744,12.00782,81.37919,95.16882,0.5857278,99.67818,12,48,ISE
2020-11-24D14:22:46.578000000,DJX,643,2021-03-22,97.92387,C,36,97.01044,11.09597,44.13732,72.01761,58.22861,38.17024,28.45671,105,93,AMEX
2020-11-24D14:23:36.390000000,CSCO,644,2021-03-13,67.30887,C,87,68.75835,69.87519,72.30836,38.93125,67.57536,1.915381,50.37154,18,127,BOX
2020-11-24D14:24:12.581000000,DJX,645,2021-03-21,66.33339,P,112,55.52424,99.33918,92.27374,34.49979,15.72937,16.35528,73.73531,122,33,CBOE
2020-11-24D14:28:14.902000000,AAPL,646,2021-03-18,2.934697,C,150,93.77348,57.38081,79.44885,0.5637949,14.64053,5.790257,39.34426,44,105,BOX
2020-11-24D14:28:56.102000000,AAPL,647,2021-03-19,14.26709,C,128,21.22444,62.25885,62.83552,34.83131,8.498692,29.59002,22.63678,56,162,CBOE
2020-11-24D14:30:09.902000000,DJX,648,2021-03-13,37.18757,C,48,62.61067,25.6451,61.15532,76.34742,56.75851,10.19998,67.76821,175,25,BOX
2020-11-24D14:30:48.990000000,AAPL,649,2021-03-08,81.45353,C,186,36.00838,65.23154,44.1343,4.870037,95.64564,62.58516,3.339039,98,11,BOX
2020-11-24D14:30:55.527000000,AMZN,650,2021-03-04,54.78645,C,180,3.626875,51.25499,87.21297,48.07233,37.25655,70.81476,63.78357,186,198,ISE
2020-11-24D14:32:04.103000000,CSCO,651,2021-03-04,98.38943,P,124,50.98892,55.99624,50.86391,50.233,65.81954,77.07705,5.375725,29,169,BOX
2020-11-24D14:33:12.091000000,CSCO,652,2021-03-14,61.7148,C,121,5.866766,14.65691,27.37904,51.47024,75.73956,89.25278,69.17647,198,88,BOX
2020-11-24D14:34:55.670000000,GOOG,653,2021-03-14,66.73952,C,117,69.6391,51.7246,97.22253,1.375365,14.67422,89.90899,60.2329,118,199,BOX
2020-11-24D14:36:55.657000000,SPX,654,2021-03-04,4.896909,C,10,52.80543,1.813734,92.43802,54.6415,83.3751,53.17078,75.93945,154,104,ISE
2020-11-24D14:37:12.121000000,VIX,655,2021-03-22,58.03578,C,136,71.26166,44.51615,85.80519,94.24607,62.54974,64.73973,1.261432,104,51,AMEX
2020-11-24D14:37:35.843000000,AAPL,656,2021-03-23,8.966409,P,187,99.75563,12.70275,67.89262,7.891992,14.65847,46.28188,37.67717,105,112,CBOE
2020-11-24D14:38:30.188000000,GOOG,657,2021-03-13,99.17482,C,140,58.15425,83.76099,64.61053,6.809131,11.833,14.81951,81.79657,145,145,AMEX
2020-11-24D14:38:57.325000000,AAPL,658,2021-03-04,87.12959,P,38,6.063275,33.22147,16.12928,6.84257,13.09368,82.13807,47.36026,138,73,ISE
2020-11-24D14:39:22.687000000,CSCO,659,2021-03-10,35.76075,P,179,50.59883,10.5006,92.44435,47.25575,62.74932,70.35642,6.466426,169,192,BOX
2020-11-24D14:39:23.606000000,DJX,660,2021-03-17,79.00358,C,173,66.22516,77.44711,65.70226,71.87896,64.75129,8.633268,36.80762,184,34,BOX
2020-11-24D14:41:50.248000000,CSCO,661,2021-03-15,59.1729,P,91,88.3828,6.50134,63.2838,86.35158,2.966821,52.28812,30.90844,63,51,ISE
